stt,bm25_retrieved,bm25_hit@1,bm25_recall@1,bm25_hit@3,bm25_recall@3,bm25_hit@5,bm25_recall@5,bm25_hit@10,bm25_recall@10,bm25_hit@20,bm25_recall@20,bm25_hit@30,bm25_recall@30,bm25_mrr,tfidf_retrieved,tfidf_hit@1,tfidf_recall@1,tfidf_hit@3,tfidf_recall@3,tfidf_hit@5,tfidf_recall@5,tfidf_hit@10,tfidf_recall@10,tfidf_hit@20,tfidf_recall@20,tfidf_hit@30,tfidf_recall@30,tfidf_mrr,keyword_retrieved,keyword_hit@1,keyword_recall@1,keyword_hit@3,keyword_recall@3,keyword_hit@5,keyword_recall@5,keyword_hit@10,keyword_recall@10,keyword_hit@20,keyword_recall@20,keyword_hit@30,keyword_recall@30,keyword_mrr,semantic_retrieved,semantic_hit@1,semantic_recall@1,semantic_hit@3,semantic_recall@3,semantic_hit@5,semantic_recall@5,semantic_hit@10,semantic_recall@10,semantic_hit@20,semantic_recall@20,semantic_hit@30,semantic_recall@30,semantic_mrr
11,"[""23-2022-ND:d9"", ""23-2022-ND:d42"", ""23-2022-ND:d45"", ""01-2021-ND:d70"", ""168-2025-ND:d69"", ""23-2022-ND:d18"", ""23-2022-ND:d17"", ""23-2022-ND:d6"", ""47-2021-ND:d26"", ""59-2020-QH14:d208""]",0,0.0,0,0.0,0,0.0,1,0.5,1,0.5,1,1.0,0.1,"[""23-2022-ND:d40"", ""23-2022-ND:d42"", ""23-2022-ND:d9"", ""23-2022-ND:d41"", ""01-2021-ND:d71"", ""01-2021-ND:d70"", ""47-2021-ND:d26"", ""23-2022-ND:d45"", ""23-2022-ND:d43"", ""59-2020-QH14:d208""]",0,0.0,0,0.0,0,0.0,1,0.5,1,1.0,1,1.0,0.1,"[""168-2025-ND:d69"", ""168-2025-ND:d31"", ""36-2024-QH15:d81"", ""168-2025-ND:d71"", ""168-2025-ND:d109"", ""100-2019-ND-CP:d39"", ""168-2025-ND:d51"", ""01-2021-ND:d19"", ""01-2021-ND:d69"", ""100-2019-ND-CP:d15""]",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5,0.0435,"[""01-2021-ND:d59"", ""168-2025-ND:d53"", ""44-2025-ND:d25"", ""248-2025-ND:d7"", ""16-2023-ND:d13"", ""44-2025-ND:d24"", ""47-2021-ND:d33"", ""44-2025-ND:d18"", ""89-2024-ND:d5"", ""59-2020-QH14:d70""]",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
12,"[""168-2025-ND:d28"", ""01-2021-ND:d28"", ""59-2020-QH14:d208"", ""23-2022-ND:d36"", ""59-2020-QH14:d98"", ""59-2020-QH14:d105"", ""44-2025-ND:d4"", ""168-2025-ND:d64"", ""23-2022-ND:d6"", ""59-2020-QH14:d156""]",0,0.0,1,0.3333,1,0.3333,1,0.3333,1,0.3333,1,0.6667,0.3333,"[""168-2025-ND:d28"", ""01-2021-ND:d28"", ""248-2025-ND:d11"", ""59-2020-QH14:d208"", ""59-2020-QH14:d105"", ""59-2020-QH14:d1"", ""59-2020-QH14:d210"", ""59-2020-QH14:d207"", ""23-2022-ND:d36"", ""59-2020-QH14:d92""]",0,0.0,0,0.0,1,0.3333,1,1.0,1,1.0,1,1.0,0.25,"[""168-2025-ND:d29"", ""01-2021-ND:d30"", ""168-2025-ND:d54"", ""89-2024-ND:d11"", ""01-2021-ND:d25"", ""168-2025-ND:d69"", ""01-2021-ND:d98"", ""168-2025-ND:d25"", ""23-2022-ND:d35"", ""89-2024-ND:d7""]",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,"[""168-2025-ND:d124"", ""01-2021-ND:d100"", ""89-2024-ND:d14"", ""23-2022-ND:d54"", ""59-2020-QH14:d109"", ""248-2025-ND:d11"", ""01-2021-ND:d91"", ""89-2024-ND:d12"", ""16-2023-ND:d13"", ""23-2022-ND:d47""]",0,0.0,0,0.0,0,0.0,0,0.0,1,0.3333,1,0.3333,0.0909
13,"[""59-2020-QH14:d210"", ""44-2025-ND:d15"", ""168-2024-ND-CP:d27"", ""59-2020-QH14:d208"", ""59-2020-QH14:d205"", ""23-2022-ND:d42"", ""23-2022-ND:d41"", ""59-2020-QH14:d55"", ""59-2020-QH14:d197"", ""168-2024-ND-CP:d26""]",1,0.3333,1,0.3333,1,0.6667,1,0.6667,1,0.6667,1,0.6667,1.0,"[""23-2022-ND:d41"", ""59-2020-QH14:d210"", ""59-2020-QH14:d1"", ""44-2025-ND:d15"", ""23-2022-ND:d42"", ""59-2020-QH14:d205"", ""168-2024-ND-CP:d27"", ""59-2020-QH14:d208"", ""23-2022-ND:d44"", ""59-2020-QH14:d197""]",0,0.0,1,0.3333,1,0.3333,1,0.6667,1,1.0,1,1.0,0.5,"[""89-2024-ND:d11"", ""59-2020-QH14:d47"", ""59-2020-QH14:d205"", ""59-2020-QH14:d98"", ""89-2024-ND:d7"", ""168-2025-ND:d69"", ""23-2022-ND:d35"", ""59-2020-QH14:d75"", ""100-2019-ND-CP:d6"", ""59-2020-QH14:d79""]",0,0.0,0,0.0,0,0.0,0,0.0,1,0.3333,1,0.3333,0.0625,"[""168-2025-ND:d124"", ""01-2021-ND:d100"", ""23-2022-ND:d54"", ""89-2024-ND:d14"", ""248-2025-ND:d10"", ""01-2021-ND:d91"", ""01-2021-ND:d78"", ""168-2024-ND-CP:d53"", ""44-2025-ND:d33"", ""47-2021-ND:d34""]",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
14,"[""168-2024-ND-CP:d27"", ""36-2024-QH15:d46"", ""23-2022-ND:d23"", ""168-2024-ND-CP:d26"", ""36-2024-QH15:d30"", ""59-2020-QH14:d4"", ""168-2025-ND:d60"", ""168-2025-ND:d103"", ""36-2024-QH15:d10"", ""01-2021-ND:d91""]",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0.0333,"[""168-2025-ND:d103"", ""01-2021-ND:d91"", ""168-2025-ND:d60"", ""01-2021-ND:d66"", ""168-2024-ND-CP:d27"", ""36-2024-QH15:d10"", ""36-2024-QH15:d46"", ""23-2022-ND:d23"", ""23-2022-ND:d21"", ""168-2025-ND:d118""]",0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,1,1.0,0.0833,"[""168-2025-ND:d69"", ""168-2025-ND:d71"", ""168-2024-ND-CP:d27"", ""168-2025-ND:d60"", ""100-2019-ND-CP:d83"", ""168-2025-ND:d107"", ""01-2021-ND:d75"", ""16-2023-ND:d10"", ""168-2025-ND:d103"", ""36-2024-QH15:d30""]",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,"[""168-2024-ND-CP:d54"", ""59-2020-QH14:d206"", ""100-2019-ND-CP:d85"", ""23-2022-ND:d21"", ""23-2022-ND:d29"", ""248-2025-ND:d7"", ""168-2025-ND:d70"", ""47-2021-ND:d26"", ""23-2022-ND:d45"", ""168-2024-ND-CP:d4""]",0,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0.5
15,"[""36-2024-QH15:d61"", ""100-2019-ND-CP:d37"", ""36-2024-QH15:d75"", ""168-2024-ND-CP:d39"", ""23-2022-ND:d3"", ""59-2020-QH14:d181"", ""59-2020-QH14:d97"", ""59-2020-QH14:d189"", ""36-2024-QH15:d83"", ""59-2020-QH14:d187""]",0,0.0,0,0.0,0,0.0,0,0.0,1,0.25,1,0.25,0.05,"[""36-2024-QH15:d75"", ""36-2024-QH15:d61"", ""100-2019-ND-CP:d37"", ""23-2022-ND:d3"", ""59-2020-QH14:d13"", ""100-2019-ND-CP:d38"", ""168-2024-ND-CP:d39"", ""89-2024-ND:d4"", ""23-2022-ND:d44"", ""59-2020-QH14:d83""]",0,0.0,0,0.0,0,0.0,0,0.0,1,0.25,1,0.25,0.0833,"[""100-2019-ND-CP:d6"", ""168-2025-ND:d69"", ""23-2022-ND:d43"", ""59-2020-QH14:d98"", ""100-2019-ND-CP:d3"", ""23-2022-ND:d3"", ""59-2020-QH14:d4"", ""100-2019-ND-CP:d24"", ""100-2019-ND-CP:d80"", ""168-2024-ND-CP:d6""]",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.25,0.0345,"[""59-2020-QH14:d39"", ""01-2021-ND:d20"", ""168-2025-ND:d16"", ""01-2021-ND:d10"", ""168-2025-ND:d10"", ""59-2020-QH14:d158"", ""59-2020-QH14:d41"", ""01-2021-ND:d88"", ""168-2025-ND:d86"", ""59-2020-QH14:d150""]",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
16,"[""168-2025-ND:d60"", ""59-2020-QH14:d110"", ""59-2020-QH14:d17"", ""01-2021-ND:d41"", ""168-2025-ND:d36"", ""59-2020-QH14:d181"", ""59-2020-QH14:d206"", ""59-2020-QH14:d16"", ""168-2025-ND:d98"", ""168-2025-ND:d71""]",0,0.0,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.1429,"[""59-2020-QH14:d179"", ""168-2025-ND:d60"", ""59-2020-QH14:d110"", ""59-2020-QH14:d1"", ""23-2022-ND:d21"", ""59-2020-QH14:d184"", ""168-2025-ND:d36"", ""168-2025-ND:d98"", ""59-2020-QH14:d206"", ""59-2020-QH14:d17""]",0,0.0,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.1111,"[""168-2025-ND:d71"", ""168-2025-ND:d60"", ""01-2021-ND:d98"", ""100-2019-ND-CP:d52"", ""01-2021-ND:d67"", ""168-2025-ND:d61"", ""59-2020-QH14:d206"", ""23-2022-ND:d21"", ""168-2025-ND:d121"", ""168-2025-ND:d69""]",0,0.0,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.1429,"[""01-2021-ND:d91"", ""59-2020-QH14:d206"", ""168-2025-ND:d61"", ""01-2021-ND:d66"", ""23-2022-ND:d21"", ""01-2021-ND:d92"", ""168-2025-ND:d60"", ""47-2021-ND:d26"", ""168-2025-ND:d66"", ""168-2025-ND:d103""]",0,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0.5
17,"[""01-2021-ND:d41"", ""248-2025-ND:d10"", ""59-2020-QH14:d206"", ""168-2025-ND:d103"", ""168-2025-ND:d35"", ""168-2025-ND:d60"", ""01-2021-ND:d66"", ""23-2022-ND:d21"", ""168-2025-ND:d122"", ""168-2025-ND:d118""]",0,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0.3333,"[""23-2022-ND:d21"", ""168-2025-ND:d103"", ""168-2025-ND:d122"", ""168-2025-ND:d60"", ""01-2021-ND:d66"", ""248-2025-ND:d11"", ""01-2021-ND:d91"", ""59-2020-QH14:d206"", ""248-2025-ND:d10"", ""23-2022-ND:d14""]",0,0.0,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.125,"[""168-2025-ND:d69"", ""01-2021-ND:d75"", ""168-2025-ND:d71"", ""01-2021-ND:d69"", ""01-2021-ND:d28"", ""168-2025-ND:d28"", ""168-2025-ND:d11"", ""01-2021-ND:d66"", ""01-2021-ND:d4"", ""168-2025-ND:d60""]",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,"[""168-2025-ND:d124"", ""248-2025-ND:d10"", ""44-2025-ND:d33"", ""01-2021-ND:d91"", ""168-2025-ND:d64"", ""23-2022-ND:d47"", ""01-2021-ND:d100"", ""47-2021-ND:d18"", ""248-2025-ND:d11"", ""59-2020-QH14:d206""]",0,0.0,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.1
18,"[""59-2020-QH14:d98"", ""59-2020-QH14:d4"", ""23-2022-ND:d35"", ""23-2022-ND:d27"", ""59-2020-QH14:d99"", ""59-2020-QH14:d149"", ""168-2025-ND:d17"", ""59-2020-QH14:d10"", ""23-2022-ND:d6"", ""23-2022-ND:d39""]",0,0.0,0,0.0,0,0.0,0,0.0,1,0.3333,1,0.6667,0.0556,"[""23-2022-ND:d40"", ""23-2022-ND:d44"", ""59-2020-QH14:d1"", ""23-2022-ND:d41"", ""23-2022-ND:d47"", ""59-2020-QH14:d2"", ""01-2021-ND:d21"", ""59-2020-QH14:d19"", ""23-2022-ND:d42"", ""23-2022-ND:d43""]",0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,1,1.0,0.0833,"[""168-2025-ND:d69"", ""23-2022-ND:d39"", ""23-2022-ND:d47"", ""168-2025-ND:d64"", ""23-2022-ND:d40"", ""23-2022-ND:d41"", ""23-2022-ND:d42"", ""23-2022-ND:d43"", ""47-2021-ND:d6"", ""59-2020-QH14:d207""]",0,0.0,0,0.0,0,0.0,1,0.3333,1,1.0,1,1.0,0.1,"[""01-2021-ND:d2"", ""168-2025-ND:d29"", ""01-2021-ND:d30"", ""168-2025-ND:d7"", ""01-2021-ND:d7"", ""168-2025-ND:d2"", ""23-2022-ND:d11"", ""01-2021-ND:d89"", ""168-2025-ND:d116"", ""59-2020-QH14:d2""]",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
19,"[""168-2025-ND:d64"", ""168-2025-ND:d69"", ""168-2025-ND:d35"", ""168-2025-ND:d65"", ""168-2025-ND:d31"", ""168-2025-ND:d8"", ""01-2021-ND:d41"", ""36-2024-QH15:d39"", ""168-2025-ND:d66"", ""59-2020-QH14:d208""]",0,0.0,0,0.0,0,0.0,1,0.5,1,1.0,1,1.0,0.1,"[""23-2022-ND:d41"", ""168-2025-ND:d40"", ""168-2025-ND:d59"", ""168-2025-ND:d31"", ""168-2025-ND:d64"", ""168-2025-ND:d35"", ""168-2025-ND:d65"", ""168-2025-ND:d120"", ""168-2025-ND:d4"", ""59-2020-QH14:d210""]",0,0.0,0,0.0,0,0.0,1,0.5,1,0.5,1,1.0,0.1,"[""168-2025-ND:d69"", ""168-2025-ND:d71"", ""168-2024-ND-CP:d47"", ""168-2025-ND:d103"", ""100-2019-ND-CP:d80"", ""168-2025-ND:d28"", ""01-2021-ND:d75"", ""01-2021-ND:d28"", ""59-2020-QH14:d208"", ""168-2025-ND:d100""]",0,0.0,0,0.0,0,0.0,1,0.5,1,0.5,1,0.5,0.1111,"[""248-2025-ND:d10"", ""100-2019-ND-CP:d84"", ""168-2025-ND:d124"", ""01-2021-ND:d92"", ""01-2021-ND:d100"", ""89-2024-ND:d14"", ""23-2022-ND:d54"", ""47-2021-ND:d34"", ""168-2025-ND:d70"", ""36-2024-QH15:d88""]",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
20,"[""23-2022-ND:d23"", ""59-2020-QH14:d4"", ""59-2020-QH14:d155"", ""168-2025-ND:d69"", ""01-2021-ND:d70"", ""23-2022-ND:d41"", ""168-2025-ND:d64"", ""01-2021-ND:d41"", ""168-2024-ND-CP:d27"", ""168-2024-ND-CP:d26""]",0,0.0,0,0.0,0,0.0,0,0.0,1,0.5,1,0.5,0.0556,"[""23-2022-ND:d23"", ""59-2020-QH14:d4"", ""23-2022-ND:d41"", ""01-2021-ND:d71"", ""59-2020-QH14:d155"", ""01-2021-ND:d70"", ""01-2021-ND:d96"", ""59-2020-QH14:d209"", ""168-2025-ND:d53"", ""168-2025-ND:d65""]",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0.0455,"[""168-2025-ND:d69"", ""168-2025-ND:d71"", ""168-2025-ND:d31"", ""59-2020-QH14:d209"", ""168-2025-ND:d118"", ""01-2021-ND:d97"", ""01-2021-ND:d71"", ""168-2025-ND:d119"", ""168-2025-ND:d65"", ""01-2021-ND:d96""]",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5,0.0417,"[""168-2025-ND:d53"", ""168-2025-ND:d124"", ""01-2021-ND:d59"", ""01-2021-ND:d92"", ""16-2023-ND:d13"", ""168-2025-ND:d72"", ""248-2025-ND:d7"", ""89-2024-ND:d14"", ""248-2025-ND:d11"", ""23-2022-ND:d54""]",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
21,"[""168-2025-ND:d64"", ""01-2021-ND:d70"", ""168-2025-ND:d69"", ""168-2025-ND:d107"", ""168-2025-ND:d104"", ""168-2025-ND:d65"", ""168-2025-ND:d66"", ""01-2021-ND:d75"", ""01-2021-ND:d93"", ""59-2020-QH14:d210""]",0,0.0,0,0.0,0,0.0,0,0.0,1,0.5,1,0.5,0.0588,"[""168-2025-ND:d64"", ""01-2021-ND:d70"", ""01-2021-ND:d95"", ""168-2025-ND:d104"", ""168-2025-ND:d66"", ""01-2021-ND:d32"", ""168-2025-ND:d95"", ""01-2021-ND:d45"", ""168-2025-ND:d107"", ""168-2025-ND:d69""]",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,"[""168-2025-ND:d69"", ""168-2025-ND:d71"", ""168-2025-ND:d31"", ""168-2025-ND:d95"", ""168-2024-ND-CP:d47"", ""100-2019-ND-CP:d80"", ""01-2021-ND:d69"", ""168-2025-ND:d109"", ""01-2021-ND:d31"", ""168-2025-ND:d30""]",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,"[""01-2021-ND:d92"", ""168-2025-ND:d105"", ""168-2025-ND:d53"", ""248-2025-ND:d11"", ""168-2025-ND:d124"", ""01-2021-ND:d94"", ""01-2021-ND:d91"", ""01-2021-ND:d100"", ""168-2025-ND:d104"", ""168-2025-ND:d107""]",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
22,"[""23-2022-ND:d9"", ""36-2024-QH15:d14"", ""23-2022-ND:d18"", ""23-2022-ND:d17"", ""59-2020-QH14:d94"", ""01-2021-ND:d70"", ""36-2024-QH15:d2"", ""168-2024-ND-CP:d27"", ""59-2020-QH14:d102"", ""36-2024-QH15:d46""]",0,0.0,0,0.0,0,0.0,0,0.0,1,0.5,1,0.5,0.05,"[""23-2022-ND:d9"", ""23-2022-ND:d10"", ""01-2021-ND:d9"", ""23-2022-ND:d8"", ""59-2020-QH14:d210"", ""01-2021-ND:d70"", ""168-2025-ND:d34"", ""36-2024-QH15:d10"", ""168-2025-ND:d9"", ""23-2022-ND:d17""]",0,0.0,0,0.0,1,0.5,1,0.5,1,0.5,1,0.5,0.2,"[""168-2025-ND:d69"", ""168-2025-ND:d31"", ""59-2020-QH14:d210"", ""01-2021-ND:d71"", ""168-2025-ND:d65"", ""01-2021-ND:d70"", ""16-2023-ND:d11"", ""168-2025-ND:d64"", ""168-2025-ND:d71"", ""23-2022-ND:d6""]",0,0.0,1,0.5,1,0.5,1,0.5,1,0.5,1,0.5,0.3333,"[""01-2021-ND:d101"", ""89-2024-ND:d5"", ""168-2025-ND:d124"", ""89-2024-ND:d13"", ""89-2024-ND:d12"", ""01-2021-ND:d32"", ""59-2020-QH14:d149"", ""168-2025-ND:d72"", ""01-2021-ND:d1"", ""16-2023-ND:d13""]",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
23,"[""59-2020-QH14:d4"", ""168-2025-ND:d64"", ""23-2022-ND:d23"", ""01-2021-ND:d70"", ""168-2025-ND:d56"", ""01-2021-ND:d97"", ""168-2025-ND:d119"", ""59-2020-QH14:d210"", ""01-2021-ND:d45"", ""01-2021-ND:d44""]",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,"[""23-2022-ND:d23"", ""59-2020-QH14:d4"", ""168-2025-ND:d56"", ""59-2020-QH14:d210"", ""01-2021-ND:d9"", ""01-2021-ND:d44"", ""01-2021-ND:d31"", ""168-2025-ND:d64"", ""168-2025-ND:d29"", ""01-2021-ND:d45""]",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,"[""01-2021-ND:d30"", ""168-2025-ND:d29"", ""01-2021-ND:d31"", ""01-2021-ND:d29"", ""168-2025-ND:d30"", ""01-2021-ND:d28"", ""168-2025-ND:d28"", ""168-2025-ND:d69"", ""168-2025-ND:d31"", ""168-2025-ND:d71""]",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,"[""89-2024-ND:d12"", ""01-2021-ND:d77"", ""168-2025-ND:d71"", ""89-2024-ND:d13"", ""168-2025-ND:d72"", ""168-2025-ND:d42"", ""01-2021-ND:d49"", ""168-2025-ND:d30"", ""59-2020-QH14:d210"", ""01-2021-ND:d46""]",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
24,"[""59-2020-QH14:d4"", ""23-2022-ND:d23"", ""01-2021-ND:d19"", ""168-2025-ND:d56"", ""168-2025-ND:d40"", ""01-2021-ND:d62"", ""01-2021-ND:d47"", ""168-2025-ND:d15"", ""168-2025-ND:d57"", ""01-2021-ND:d17""]",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,"[""23-2022-ND:d23"", ""59-2020-QH14:d4"", ""168-2025-ND:d56"", ""01-2021-ND:d47"", ""168-2025-ND:d40"", ""01-2021-ND:d86"", ""01-2021-ND:d62"", ""168-2025-ND:d57"", ""168-2025-ND:d87"", ""01-2021-ND:d19""]",0,0.0,0,0.0,0,0.0,0,0.0,1,0.5,1,0.5,0.0526,"[""01-2021-ND:d62"", ""168-2025-ND:d56"", ""01-2021-ND:d39"", ""01-2021-ND:d47"", ""168-2025-ND:d40"", ""168-2025-ND:d15"", ""59-2020-QH14:d45"", ""01-2021-ND:d8"", ""01-2021-ND:d31"", ""168-2025-ND:d120""]",0,0.0,0,0.0,0,0.0,1,0.5,1,0.5,1,1.0,0.1429,"[""168-2025-ND:d100"", ""168-2025-ND:d40"", ""59-2020-QH14:d31"", ""01-2021-ND:d27"", ""168-2025-ND:d49"", ""168-2025-ND:d122"", ""01-2021-ND:d56"", ""01-2021-ND:d47"", ""168-2025-ND:d41"", ""01-2021-ND:d86""]",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
25,"[""168-2025-ND:d8"", ""01-2021-ND:d8"", ""168-2025-ND:d123"", ""168-2025-ND:d71"", ""168-2025-ND:d118"", ""59-2020-QH14:d206"", ""168-2025-ND:d69"", ""168-2025-ND:d66"", ""168-2025-ND:d104"", ""01-2021-ND:d41""]",0,0.0,0,0.0,0,0.0,1,0.5,1,0.5,1,0.5,0.1667,"[""168-2025-ND:d8"", ""01-2021-ND:d8"", ""168-2025-ND:d118"", ""01-2021-ND:d96"", ""168-2025-ND:d60"", ""168-2025-ND:d123"", ""59-2020-QH14:d206"", ""01-2021-ND:d91"", ""01-2021-ND:d92"", ""168-2025-ND:d71""]",0,0.0,0,0.0,0,0.0,1,0.5,1,0.5,1,0.5,0.1429,"[""168-2025-ND:d71"", ""168-2025-ND:d69"", ""168-2025-ND:d60"", ""168-2025-ND:d30"", ""01-2021-ND:d31"", ""168-2025-ND:d104"", ""01-2021-ND:d96"", ""168-2025-ND:d118"", ""168-2025-ND:d121"", ""01-2021-ND:d97""]",0,0.0,0,0.0,0,0.0,0,0.0,1,0.5,1,0.5,0.0588,"[""44-2025-ND:d24"", ""248-2025-ND:d7"", ""248-2025-ND:d10"", ""168-2025-ND:d124"", ""168-2025-ND:d53"", ""01-2021-ND:d92"", ""168-2025-ND:d66"", ""01-2021-ND:d100"", ""47-2021-ND:d26"", ""01-2021-ND:d78""]",0,0.0,0,0.0,0,0.0,0,0.0,1,0.5,1,0.5,0.0833
26,"[""59-2020-QH14:d49"", ""59-2020-QH14:d187"", ""59-2020-QH14:d71"", ""59-2020-QH14:d53"", ""59-2020-QH14:d97"", ""168-2025-ND:d4"", ""59-2020-QH14:d83"", ""168-2025-ND:d64"", ""59-2020-QH14:d181"", ""59-2020-QH14:d185""]",0,0.0,0,0.0,0,0.0,0,0.0,1,0.3333,1,0.3333,0.0625,"[""59-2020-QH14:d1"", ""59-2020-QH14:d187"", ""01-2021-ND:d99"", ""59-2020-QH14:d207"", ""23-2022-ND:d47"", ""59-2020-QH14:d49"", ""23-2022-ND:d41"", ""168-2025-ND:d64"", ""168-2025-ND:d4"", ""01-2021-ND:d71""]",0,0.0,0,0.0,1,0.3333,1,0.3333,1,0.6667,1,0.6667,0.25,"[""168-2025-ND:d69"", ""168-2025-ND:d71"", ""59-2020-QH14:d208"", ""100-2019-ND-CP:d80"", ""168-2024-ND-CP:d47"", ""59-2020-QH14:d98"", ""168-2025-ND:d4"", ""01-2021-ND:d4"", ""01-2021-ND:d75"", ""16-2023-ND:d9""]",0,0.0,1,0.3333,1,0.3333,1,0.3333,1,0.3333,1,0.3333,0.3333,"[""89-2024-ND:d12"", ""01-2021-ND:d91"", ""59-2020-QH14:d47"", ""59-2020-QH14:d206"", ""01-2021-ND:d92"", ""168-2025-ND:d103"", ""59-2020-QH14:d75"", ""01-2021-ND:d66"", ""168-2025-ND:d104"", ""168-2025-ND:d71""]",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
27,"[""168-2025-ND:d64"", ""01-2021-ND:d70"", ""59-2020-QH14:d4"", ""59-2020-QH14:d208"", ""59-2020-QH14:d210"", ""01-2021-ND:d41"", ""168-2025-ND:d65"", ""59-2020-QH14:d209"", ""01-2021-ND:d65"", ""23-2022-ND:d39""]",0,0.0,0,0.0,1,0.6667,1,0.6667,1,0.6667,1,0.6667,0.25,"[""59-2020-QH14:d4"", ""23-2022-ND:d23"", ""01-2021-ND:d70"", ""59-2020-QH14:d210"", ""23-2022-ND:d41"", ""168-2025-ND:d64"", ""01-2021-ND:d65"", ""168-2025-ND:d65"", ""23-2022-ND:d44"", ""59-2020-QH14:d208""]",0,0.0,0,0.0,1,0.3333,1,0.6667,1,0.6667,1,0.6667,0.25,"[""168-2025-ND:d69"", ""59-2020-QH14:d209"", ""59-2020-QH14:d210"", ""01-2021-ND:d70"", ""59-2020-QH14:d208"", ""168-2025-ND:d64"", ""168-2025-ND:d65"", ""23-2022-ND:d39"", ""01-2021-ND:d71"", ""168-2025-ND:d71""]",0,0.0,1,0.3333,1,0.6667,1,0.6667,1,0.6667,1,0.6667,0.3333,"[""168-2025-ND:d67"", ""23-2022-ND:d47"", ""59-2020-QH14:d206"", ""01-2021-ND:d73"", ""01-2021-ND:d91"", ""168-2025-ND:d61"", ""01-2021-ND:d92"", ""168-2025-ND:d72"", ""23-2022-ND:d21"", ""23-2022-ND:d45""]",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.6667,0.0345
